Time,Protcol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow_Bytes,IPaddress,Threats,Port,Prediction
54,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,270,688,12004,B,Bonet,5068,S
53,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,266,690,12008,B,Bonet,5068,S
52,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,262,692,12012,B,Bonet,5068,S
51,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,258,694,12016,B,Bonet,5068,S
50,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,254,696,12020,B,Bonet,5068,S
49,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,250,698,12024,B,Bonet,5068,S
48,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,246,700,12028,B,Bonet,5068,S
47,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,242,702,12032,B,Bonet,5068,S
46,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,238,704,12036,B,Bonet,5068,S
45,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,234,706,12040,B,Bonet,5068,S
44,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,230,708,12044,B,Bonet,5068,S
43,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,226,710,12048,B,Bonet,5068,S
42,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,222,712,12052,B,Bonet,5068,S
41,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,218,714,12056,B,Bonet,5068,S
40,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,214,716,12060,B,Bonet,5068,S
39,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,210,718,12064,B,Bonet,5068,S
38,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,206,720,12068,B,Bonet,5068,S
37,UDP,R,Razy,10,17dcMo4V,1Lc7xTpP,202,722,12072,B,Bonet,5068,S
36,UDP,R,Razy,2,17dcMo4V,1Lc7xTpP,198,724,12076,B,Bonet,5068,S
35,UDP,R,Razy,2,17dcMo4V,1Lc7xTpP,194,726,12080,B,Bonet,5068,S
34,UDP,R,Razy,2,17dcMo4V,1Lc7xTpP,190,728,12084,B,Bonet,5068,S
33,UDP,R,Razy,2,17dcMo4V,1Lc7xTpP,186,730,12088,B,Bonet,5068,S
32,UDP,R,Razy,2,17dcMo4V,1CLag5cd,182,732,12092,B,Bonet,5068,S
31,UDP,R,Razy,2,17dcMo4V,1CLag5cd,178,734,12096,B,Bonet,5068,S
30,UDP,R,Razy,2,17dcMo4V,1CLag5cd,174,736,12100,B,Bonet,5068,S
29,UDP,R,Razy,2,17dcMo4V,1CLag5cd,170,738,12104,B,Bonet,5068,S
28,UDP,R,Razy,2,17dcMo4V,1CLag5cd,166,740,12108,B,Bonet,5068,S
27,UDP,R,Razy,2,17dcMo4V,1CLag5cd,162,742,12112,B,Bonet,5068,S
26,UDP,R,Razy,2,17dcMo4V,1CLag5cd,158,744,12116,B,Bonet,5068,S
25,UDP,R,Razy,2,17dcMo4V,1CLag5cd,154,746,12120,B,Bonet,5068,S
24,UDP,R,Razy,2,17dcMo4V,1CLag5cd,150,748,12124,B,Bonet,5068,S
23,UDP,R,Razy,2,17dcMo4V,1CLag5cd,146,750,12128,B,Bonet,5068,S
22,UDP,R,Razy,2,17dcMo4V,1CLag5cd,142,752,12132,B,Bonet,5068,S
21,UDP,R,Razy,2,17dcMo4V,1CLag5cd,138,754,12136,B,Bonet,5068,S
20,UDP,R,Razy,2,17dcMo4V,1CLag5cd,134,756,12140,B,Bonet,5068,S
19,UDP,R,Razy,2,17dcMo4V,1CLag5cd,130,758,12144,B,Bonet,5068,S
18,UDP,R,Razy,2,17dcMo4V,1CLag5cd,126,760,12148,B,Bonet,5068,S
5,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1832,454,A,Bonet,5062,SS
0,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1844,458,A,Bonet,5062,SS
3,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1856,462,A,Bonet,5062,SS
8,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1868,466,A,Bonet,5062,SS
3,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1880,470,A,Bonet,5062,SS
10,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1892,474,A,Bonet,5062,SS
5,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1904,478,A,Bonet,5062,SS
0,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1916,482,A,Bonet,5062,SS
8,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1928,486,A,Bonet,5062,SS
3,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1940,490,A,Bonet,5062,SS
1,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1952,494,A,Bonet,5062,SS
7,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1964,498,A,Bonet,5062,SS
2,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1976,502,A,Bonet,5062,SS
3,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,1988,506,A,Bonet,5062,SS
30,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2000,510,A,Bonet,5062,SS
25,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2012,514,A,Bonet,5062,SS
58,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2024,518,A,Bonet,5062,SS
50,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2036,522,A,Bonet,5062,SS
42,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2048,526,A,Bonet,5062,SS
34,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2060,530,A,Bonet,5062,SS
26,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2072,534,A,Bonet,5062,SS
18,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2084,538,A,Bonet,5062,SS
10,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2096,542,A,Bonet,5062,SS
2,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2108,546,A,Bonet,5062,SS
10,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2120,550,A,Bonet,5062,SS
2,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2132,554,A,Bonet,5062,SS
4,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2144,558,A,Bonet,5062,SS
9,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2156,562,B,DoS,5068,SS
1,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2168,566,B,DoS,5068,SS
9,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2180,570,B,DoS,5068,SS
1,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2192,574,B,DoS,5068,SS
0,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2204,578,B,DoS,5068,SS
50,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2216,582,B,DoS,5068,SS
42,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2228,586,B,DoS,5068,SS
34,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2240,590,B,DoS,5068,SS
26,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2252,594,B,DoS,5068,SS
18,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2264,598,B,DoS,5068,SS
10,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2276,602,B,DoS,5068,SS
2,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2288,606,B,DoS,5068,SS
6,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2300,610,B,DoS,5068,SS
4,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2312,614,B,DoS,5068,SS
6,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2324,618,B,DoS,5068,SS
9,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2336,622,B,DoS,5068,SS
12,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2348,626,B,DoS,5068,SS
15,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2360,630,B,DoS,5068,SS
18,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2372,634,B,DoS,5068,SS
21,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2384,638,B,DoS,5068,SS
24,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2396,642,B,DoS,5068,SS
27,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2408,646,B,DoS,5068,SS
30,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2420,650,B,DoS,5068,SS
33,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2432,654,B,DoS,5068,SS
36,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2444,658,B,DoS,5068,SS
39,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2456,662,B,DoS,5068,SS
42,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2468,666,B,DoS,5068,SS
45,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,8,2480,670,B,DoS,5068,SS
48,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2492,674,B,DoS,5068,SS
51,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2504,678,B,DoS,5068,SS
54,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2516,682,B,DoS,5068,SS
52,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2528,686,B,DoS,5068,SS
50,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2540,690,B,DoS,5068,SS
48,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2552,694,B,DoS,5068,SS
46,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2564,698,B,DoS,5068,SS
44,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2576,702,B,DoS,5068,SS
42,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2588,706,B,DoS,5068,SS
40,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2600,710,B,DoS,5068,SS
38,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2612,714,B,DoS,5068,SS
36,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2624,718,B,DoS,5068,SS
34,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2636,722,B,DoS,5068,SS
32,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2648,726,B,DoS,5068,SS
30,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2660,730,B,DoS,5068,SS
28,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2672,734,B,DoS,5068,SS
26,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2684,738,B,DoS,5068,SS
24,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2696,742,B,DoS,5068,SS
22,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2708,746,B,DoS,5068,SS
20,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2720,750,B,DoS,5068,SS
18,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2732,754,B,DoS,5068,SS
16,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2744,758,B,DoS,5068,SS
14,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2756,762,B,DoS,5068,SS
12,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2768,766,B,DoS,5068,SS
10,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2780,770,B,DoS,5068,SS
8,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2792,774,B,DoS,5068,SS
6,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2804,778,B,DoS,5068,SS
4,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2816,782,B,DoS,5068,SS
6,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2828,786,B,DoS,5068,SS
8,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2840,790,B,DoS,5068,SS
10,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2852,794,B,DoS,5068,SS
12,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2864,798,B,DoS,5068,SS
14,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2876,802,B,DoS,5068,SS
16,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2888,806,B,DoS,5068,SS
18,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2900,810,B,DoS,5068,SS
20,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2912,814,B,DoS,5068,SS
22,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2924,818,B,DoS,5068,SS
24,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2936,822,B,DoS,5068,SS
26,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2948,826,B,DoS,5068,SS
28,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2960,830,B,DoS,5068,SS
30,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2972,834,B,DoS,5068,SS
32,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2984,838,B,DoS,5068,SS
34,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,2996,842,B,DoS,5068,SS
36,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,3008,846,B,DoS,5068,SS
38,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,3020,850,B,DoS,5068,SS
40,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,3032,854,B,DoS,5068,SS
42,TCP,APSF,Locky,1,17dcMo4V,1CLag5cd,12,3044,858,B,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3056,862,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3068,866,B,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3080,870,B,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3092,874,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3104,878,B,DoS,5068,SS
54,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3116,882,B,DoS,5068,SS
56,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3128,886,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3140,890,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3152,894,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3164,898,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3176,902,B,DoS,5068,SS
31,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3188,906,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3200,910,B,DoS,5068,SS
25,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3212,914,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3224,918,B,DoS,5068,SS
19,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3236,922,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3248,926,B,DoS,5068,SS
13,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3260,930,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3272,934,B,DoS,5068,SS
7,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3284,938,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3296,942,B,DoS,5068,SS
1,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3308,946,B,DoS,5068,SS
1,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3320,950,B,DoS,5068,SS
7,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3332,954,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3344,958,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3356,962,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3368,966,B,DoS,5068,SS
7,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3380,970,B,DoS,5068,SS
7,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3392,974,B,DoS,5068,SS
13,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3404,978,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3416,982,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3428,986,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3440,990,B,DoS,5068,SS
13,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3452,994,B,DoS,5068,SS
13,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3464,998,B,DoS,5068,SS
19,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3476,1002,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3488,1006,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3500,1010,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3512,1014,B,DoS,5068,SS
19,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3524,1018,B,DoS,5068,SS
19,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3536,1022,B,DoS,5068,SS
25,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3548,1026,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3560,1030,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3572,1034,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3584,1038,B,DoS,5068,SS
25,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3596,1042,B,DoS,5068,SS
25,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3608,1046,B,DoS,5068,SS
31,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3620,1050,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3632,1054,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3644,1058,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3656,1062,B,DoS,5068,SS
31,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3668,1066,B,DoS,5068,SS
31,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3680,1070,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3692,1074,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3704,1078,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3716,1082,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3728,1086,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3740,1090,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3752,1094,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3764,1098,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3776,1102,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3788,1106,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3800,1110,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3812,1114,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3824,1118,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3836,1122,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3848,1126,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3860,1130,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3872,1134,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3884,1138,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3896,1142,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3908,1146,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3920,1150,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3932,1154,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3944,1158,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3956,1162,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3968,1166,B,DoS,5068,SS
61,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3980,1170,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,3992,1174,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4004,1178,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4016,1182,B,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4028,1186,B,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4040,1190,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4052,1194,B,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4064,1198,B,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4076,1202,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4088,1206,B,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4100,1210,B,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4112,1214,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4124,1218,B,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4136,1222,B,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4148,1226,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4160,1230,B,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4172,1234,B,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4184,1238,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4196,1242,B,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4208,1246,B,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4220,1250,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4232,1254,B,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4244,1258,B,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4256,1262,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4268,1266,B,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4280,1270,B,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4292,1274,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4304,1278,B,DoS,5068,SS
54,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4316,1282,B,DoS,5068,SS
56,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4328,1286,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4340,1290,B,DoS,5068,SS
2,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4352,1294,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4364,1298,B,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4376,1302,B,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4388,1306,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4400,1310,B,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4412,1314,B,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4424,1318,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4436,1322,B,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4448,1326,B,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4460,1330,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4472,1334,B,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4484,1338,B,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4496,1342,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4508,1346,B,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4520,1350,B,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4532,1354,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4544,1358,B,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4556,1362,B,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4568,1366,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4580,1370,B,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4592,1374,B,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4604,1378,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4616,1382,B,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1CLag5cd,12,4628,1386,B,DoS,5068,SS
